pdf_name	page_num	n_annotators	document_type	document_type_agreement	layout_type	layout_type_agreement	functional_category	functional_category_agreement	start_page	start_page_agreement	pdf_id	img_path	text_path	markdown_path	pagexml_path	split
a2478-d0002112-1431736	62	1	Other (Structured Form, Other)	single	Structured Form	single	Other	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0062.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0062.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0062.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0062.xml	test
a2478-d0002112-1431736	63	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0063.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0063.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0063.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0063.xml	test
a2478-d0002112-1431736	64	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0064.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0064.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0064.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0064.xml	test
a2478-d0002112-1431736	65	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0065.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0065.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0065.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0065.xml	test
a2478-d0002112-1431736	66	1	Other (Structured Form, Administrative & Internal Processing Documents)	single	Structured Form	single	Administrative & Internal Processing Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0066.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0066.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0066.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0066.xml	test
a2478-d0002112-1431736	67	1	Other (Structured Form, Administrative & Internal Processing Documents)	single	Structured Form	single	Administrative & Internal Processing Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0067.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0067.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0067.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0067.xml	test
a2478-d0002112-1431736	68	1	Testimonial status (Application Documents)	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0068.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0068.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0068.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0068.xml	test
a2478-d0002112-1431736	69	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0069.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0069.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0069.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0069.xml	test
a2478-d0002112-1431736	70	1	Other (Structured Form, Qualification & Employment Proof)	single	Structured Form	single	Qualification & Employment Proof	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0070.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0070.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0070.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0070.xml	test
a2478-d0002112-1431736	71	1	Other (Structured Form, Qualification & Employment Proof)	single	Structured Form	single	Qualification & Employment Proof	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0071.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0071.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0071.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0071.xml	test
a2478-d0002112-1431736	72	1	Other (Structured Form, Qualification & Employment Proof)	single	Structured Form	single	Qualification & Employment Proof	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0072.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0072.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0072.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0072.xml	test
a2478-d0002112-1431736	73	1	Other (Structured Form, Medical & Health Documents)	single	Structured Form	single	Medical & Health Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0073.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0073.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0073.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0073.xml	test
a2478-d0002112-1431736	74	1	Other (Structured Form, Medical & Health Documents)	single	Structured Form	single	Medical & Health Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0074.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0074.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0074.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0074.xml	test
a2478-d0002112-1431736	75	1	Other (Structured Form, Application Documents)	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0075.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0075.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0075.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0075.xml	test
a2478-d0002112-1431736	76	1	Other (Structured Form, Application Documents)	single	Structured Form	single	Application Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0076.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0076.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0076.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0076.xml	test
a2478-d0002112-1431736	77	1	Other (Structured Form, Application Documents)	single	Structured Form	single	Application Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0077.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0077.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0077.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0077.xml	test
a2478-d0002112-1431736	78	1	Other (Structured Form, Application Documents)	single	Structured Form	single	Application Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0078.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0078.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0078.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0078.xml	test
a2478-d0002112-1431736	79	1	D.2	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0079.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0079.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0079.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0079.xml	test
a2478-d0002112-1431736	80	1	Letter about procedure	single	Letter	single	Other	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0080.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0080.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0080.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0080.xml	test
a2478-d0002112-1431736	81	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0081.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0081.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0081.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0081.xml	test
a2478-d0002112-1431736	82	1	D.2	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0082.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0082.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0082.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0082.xml	test
a2478-d0002112-1431736	83	1	Photo	single	Photo	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0083.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0083.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0083.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0083.xml	test
a2478-d0002112-1431736	84	1	Photo	single	Photo	single	Other	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0084.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0084.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0084.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0084.xml	test
a2478-d0000657-1200878	1	1	NAA cover	single	Cover	single	Other	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0001.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0001.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0001.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0001.xml	train
a2478-d0000657-1200878	2	1	Photo	single	Photo	single	Other	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0002.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0002.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0002.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0002.xml	train
a2478-d0000657-1200878	3	1	Photo	single	Photo	single	Other	single	no	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0003.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0003.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0003.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0003.xml	train
a2478-d0000657-1200878	4	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0004.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0004.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0004.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0004.xml	train
a2478-d0000657-1200878	5	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0005.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0005.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0005.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0005.xml	train
a2478-d0000657-1200878	6	1	Approval notice	single	Structured Form	single	Application Documents	single	no	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0006.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0006.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0006.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0006.xml	train
a2478-d0000657-1200878	7	1	Other (Letter, Other)	single	Letter	single	Other	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0007.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0007.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0007.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0007.xml	train
a2478-d0000657-1200878	8	1	DM.1	single	Structured Form	single	Medical & Health Documents	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0008.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0008.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0008.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0008.xml	train
a2478-d0000657-1200878	9	1	NAMA agreement	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0009.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0009.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0009.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0009.xml	train
a2478-d0000657-1200878	10	1	NAMA agreement	single	Structured Form	single	Application Documents	single	no	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0010.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0010.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0010.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0010.xml	train
a2478-d0000657-1200878	11	1	Registration card	single	Card (Index Card)	single	Administrative & Internal Processing Documents	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0011.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0011.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0011.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0011.xml	train
a2478-d0000657-1200878	12	1	Judicial and political background check	single	Structured Form	single	Security & Political Screening Documents	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0012.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0012.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0012.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0012.xml	train
a2478-d0000657-1200878	13	1	Testimonial status (Application Documents)	single	Letter	single	Application Documents	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0013.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0013.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0013.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0013.xml	train
a2478-d0000657-1200878	14	1	Testimonial status (Application Documents)	single	Letter	single	Application Documents	single	yes	single	a2478-d0000657-1200878	data/image-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0014.png	data/text-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0014.txt	data/markdown-per-page/a2478-d0000657-1200878/a2478-d0000657-1200878_page_0014.markdown.md	data/pagexml-per-page/a2478-d0000657-1200878/page/page_0014.xml	train
